code,prefecture,jititai,city_kana,zip,address,tel,latitude,longitude,,区判定,No
023078,青森県,外ヶ浜町,そとがはままち,030-1393,青森県東津軽郡外ヶ浜町字蟹田高銅屋44-2,0174-31-1111,41.0432074,140.6323956,Google Maps,,193
023213,青森県,鰺ヶ沢町,あじがさわまち,038-2792,青森県西津軽郡鰺ヶ沢町大字舞戸町字鳴戸321番地,0173-72-2111,40.7830118,140.2338655,Google Maps,,194
023230,青森県,深浦町,ふかうらまち,038-2324,青森県西津軽郡深浦町大字深浦字苗代沢84-2,0173-74-2111,40.6479361,139.9275253,Google Maps,,195
023434,青森県,西目屋村,にしめやむら,036-1492,青森県中津軽郡西目屋村大字田代字神田57番地,0172-85-2111,40.5779336,140.2970336,Google Maps,,196
023612,青森県,藤崎町,ふじさきまち,038-3803,青森県南津軽郡藤崎町大字西豊田1-1,0172-75-3111,40.6560202,140.5027908,Google Maps,,197
023621,青森県,大鰐町,おおわにまち,038-0292,青森県南津軽郡大鰐町大字大鰐字羽黒館5-3,0172-48-2111,40.5184136,140.568173,Google Maps,,198
023671,青森県,田舎館村,いなかだてむら,038-1113,青森県南津軽郡田舎館村大字田舎館字中辻123-1,0172-58-2111,40.6314201,140.5501819,Google Maps,,199
023817,青森県,板柳町,いたやなぎまち,038-3692,青森県北津軽郡板柳町大字板柳字土井239-3,0172-73-2111,40.6959641,140.4576644,Google Maps,,200
023841,青森県,鶴田町,つるたまち,038-3595,青森県北津軽郡鶴田町大字鶴田字早瀬200-1,0173-22-2111,40.7585669,140.4288512,Google Maps,,201
023876,青森県,中泊町,なかどまりまち,037-0392,青森県北津軽郡中泊町大字中里字紅葉坂209,0173-57-2111,40.9604373,140.4341146,Google Maps,,202
024015,青森県,野辺地町,のへじまち,039-3131,青森県上北郡野辺地町字野辺地123-1,0175-64-2111,40.8644719,141.1287076,Google Maps,,203
024023,青森県,七戸町,しちのへまち,039-2792,青森県上北郡七戸町字森ノ上131-4,0176-68-2111,40.7446944,141.1579814,Google Maps,,204
024058,青森県,六戸町,ろくのへまち,039-2392,青森県上北郡六戸町大字犬落瀬字前谷地60,0176-55-3111,40.6091106,141.3255642,Google Maps,,205
024066,青森県,横浜町,よこはままち,039-4145,青森県上北郡横浜町字寺下35,0175-78-2111,41.0833051,141.2478072,Google Maps,,206
024082,青森県,東北町,とうほくまち,039-2492,青森県上北郡東北町上北南4-32-484,0176-56-3111,40.7279844,141.2577679,Google Maps,,207
024112,青森県,六ヶ所村,ろっかしょむら,039-3212,青森県上北郡六ヶ所村大字尾駮字野附475,0175-72-2111,40.9660162,141.373343,Google Maps,,208
024121,青森県,おいらせ町,おいらせちょう,039-2192,青森県上北郡おいらせ町中下田135-2,0178-56-2111,40.5991585,141.3978463,Google Maps,,209
024236,青森県,大間町,おおままち,039-4692,青森県下北郡大間町大字大間字奥戸下道20-4,0175-37-2111,41.5225577,140.9045774,Google Maps,,210
024244,青森県,東通村,ひがしどおりむら,039-4292,青森県下北郡東通村大字砂子又字沢内5-34,0175-27-2111,41.2775973,141.3290676,Google Maps,,211
024252,青森県,風間浦村,かざまうらむら,039-4502,青森県下北郡風間浦村大字易国間字大川目28-5,0175-35-2111,41.4876404,140.9955472,Google Maps,,212
024261,青森県,佐井村,さいむら,039-4711,青森県下北郡佐井村大字佐井字糠森20,0175-38-2111,41.4296787,140.8591486,Google Maps,,213
024414,青森県,三戸町,さんのへまち,039-0198,青森県三戸郡三戸町大字在府小路町43,0179-20-1111,40.3781567,141.2585295,Google Maps,,214
024422,青森県,五戸町,ごのへまち,039-1513,青森県三戸郡五戸町字古舘21-1,0178-62-2111,40.531209,141.3079353,Google Maps,,215
024431,青森県,田子町,たっこまち,039-0292,青森県三戸郡田子町大字田子字天神堂平81,0179-20-7111,40.3400214,141.1520762,Google Maps,,216
024457,青森県,南部町,なんぶちょう,039-0592,青森県三戸郡南部町大字平字広場28-1,0178-76-2111,40.4210237,141.3306478,Google Maps,,217
024465,青森県,階上町,はしかみちょう,039-1201,青森県三戸郡階上町大字道仏字天当平1-87,0178-88-2111,40.4524236,141.6210187,Google Maps,,218
024503,青森県,新郷村,しんごうむら,039-1801,青森県三戸郡新郷村大字戸来字風呂前10,0178-78-2111,40.4665114,141.173775,Google Maps,,219
032018,岩手県,盛岡市,もりおかし,020-8530,岩手県盛岡市内丸12-2,019-651-4111,39.7017611,141.1542801,Google Maps,,220
032026,岩手県,宮古市,みやこし,027-8501,岩手県宮古市宮町1-1-30,0193-62-2111,39.6415587,141.9571158,Google Maps,,221
032034,岩手県,大船渡市,おおふなとし,022-8501,岩手県大船渡市盛町字宇津野沢15,0192-27-3111,39.0819056,141.7085767,Google Maps,,222
032051,岩手県,花巻市,はなまきし,025-8601,岩手県花巻市花城町9-30,0198-24-2111,39.3885978,141.1169006,Google Maps,,223
032069,岩手県,北上市,きたかみし,024-8501,岩手県北上市芳町1-1,0197-64-2111,39.2867796,141.1132504,Google Maps,,224
032077,岩手県,久慈市,くじし,028-8030,岩手県久慈市川崎町1-1,0194-52-2111,40.1904229,141.7755227,Google Maps,,225
032085,岩手県,遠野市,とおのし,028-0592,岩手県遠野市中央通り9-1,0198-62-2111,39.3306737,141.5314658,Google Maps,,226
032093,岩手県,一関市,いちのせきし,021-8501,岩手県一関市竹山町7-2,0191-21-2111,38.9347027,141.1267695,Google Maps,,227
032107,岩手県,陸前高田市,りくぜんたかたし,029-2292,岩手県陸前高田市高田町字下和野100,0192-54-2111,39.019087,141.6347269,Google Maps,,228
032115,岩手県,釜石市,かまいしし,026-8686,岩手県釜石市只越町3-9-13,0193-22-2111,39.2758253,141.8857432,Google Maps,,229
032131,岩手県,二戸市,にのへし,028-6192,岩手県二戸市福岡字川又47,0195-23-3111,40.2712003,141.304643,Google Maps,,230
032140,岩手県,八幡平市,はちまんたいし,028-7397,岩手県八幡平市野駄21-170,0195-74-2111,39.9472928,141.0259246,Google Maps,,231
032158,岩手県,奥州市,おうしゅうし,023-8501,岩手県奥州市水沢大手町1-1,0197-24-2111,39.1444454,141.1391612,Google Maps,,232
032166,岩手県,滝沢市,たきざわし,020-0692,岩手県滝沢市中鵜飼55,019-684-2111,39.7350425,141.0778456,Google Maps,,233
033014,岩手県,雫石町,しずくいしちょう,020-0595,岩手県岩手郡雫石町千刈田5-1,019-692-2111,39.6962653,140.9757745,Google Maps,,234
033022,岩手県,葛巻町,くずまきまち,028-5495,岩手県岩手郡葛巻町葛巻16-1-1,0195-66-2111,40.0432886,141.4022104,Google Maps,,235
033031,岩手県,岩手町,いわてまち,028-4395,岩手県岩手郡岩手町大字五日市10-44,0195-62-2111,40.0315119,141.2138151,Google Maps,,236
033219,岩手県,紫波町,しわちょう,028-3392,岩手県紫波郡紫波町紫波中央駅前2-3-1,019-672-2111,39.554528,141.1557579,Google Maps,,237
033227,岩手県,矢巾町,やはばちょう,028-3692,岩手県紫波郡矢巾町大字南矢幅第13地割123番地,019-697-2111,39.6062797,141.1424062,Google Maps,,238
033669,岩手県,西和賀町,にしわがまち,029-5512,岩手県和賀郡西和賀町川尻40地割40番地71,0197-82-2111,39.3178843,140.7788759,Google Maps,,239
033812,岩手県,金ケ崎町,かねがさきちょう,029-4592,岩手県胆沢郡金ケ崎町西根南町22-1,0197-42-2111,39.1957802,141.116289,Google Maps,,240
034029,岩手県,平泉町,ひらいずみちょう,029-4192,岩手県西磐井郡平泉町平泉字志羅山45-2,0191-46-2111,38.9866804,141.1137999,Google Maps,,241
034410,岩手県,住田町,すみたちょう,029-2396,岩手県気仙郡住田町世田米字川向88-1,0192-46-2111,39.142227,141.574995,Google Maps,,242
034614,岩手県,大槌町,おおつちちょう,028-1115,岩手県上閉伊郡大槌町上町1番3号,0193-42-2111,39.3584714,141.8993907,Google Maps,,243
034827,岩手県,山田町,やまだまち,028-1392,岩手県下閉伊郡山田町八幡町3-20,0193-82-3111,39.4681092,141.9494507,Google Maps,,244
034835,岩手県,岩泉町,いわいずみちょう,027-0595,岩手県下閉伊郡岩泉町岩泉字惣畑59-5,0194-22-2111,39.8431663,141.7964158,Google Maps,,245
034843,岩手県,田野畑村,たのはたむら,028-8407,岩手県下閉伊郡田野畑村田野畑143-1,0194-34-2111,39.9304419,141.8888689,Google Maps,,246
034851,岩手県,普代村,ふだいむら,028-8392,岩手県下閉伊郡普代村第9地割字銅屋13-2,0194-35-2111,40.0052841,141.8859042,Google Maps,,247
035017,岩手県,軽米町,かるまいまち,028-6302,岩手県九戸郡軽米町大字軽米10-85,0195-46-2111,40.3264016,141.4609318,Google Maps,,248
035033,岩手県,野田村,のだむら,028-8201,岩手県九戸郡野田村大字野田第20地割14,0194-78-2111,40.1096861,141.8178302,Google Maps,,249
035068,岩手県,九戸村,くのへむら,028-6502,岩手県九戸郡九戸村大字伊保内第10地割11番地6,0195-42-2111,40.2113611,141.4189764,Google Maps,,250
035076,岩手県,洋野町,ひろのちょう,028-7995,岩手県九戸郡洋野町種市23-27,0194-65-2111,40.3757891,141.659814,Google Maps,,251
035246,岩手県,一戸町,いちのへまち,028-5311,岩手県二戸郡一戸町高善寺字大川鉢24-9,0195-33-2111,40.2130213,141.2954722,Google Maps,,252
041009,宮城県,仙台市,せんだいし,980-8671,宮城県仙台市青葉区国分町3-7-1,022-261-1111,38.268424,140.8692447,Google Maps,,253
042021,宮城県,石巻市,いしのまきし,986-8501,宮城県石巻市穀町14-1,0225-95-1111,38.434263,141.3027413,Google Maps,,254
042030,宮城県,塩竈市,しおがまし,985-8501,宮城県塩竈市旭町1-1,022-364-1111,38.3144561,141.0228039,Google Maps,,255
042056,宮城県,気仙沼市,けせんぬまし,988-8501,宮城県気仙沼市八日町1-1-1,0226-22-6600,38.9083247,141.5701067,Google Maps,,256
042064,宮城県,白石市,しろいしし,989-0292,宮城県白石市大手町1-1,0224-25-2111,38.0018755,140.6199953,Google Maps,,257
042072,宮城県,名取市,なとりし,981-1292,宮城県名取市増田字柳田80,022-384-2111,38.1718094,140.8924669,Google Maps,,258
042081,宮城県,角田市,かくだし,981-1592,宮城県角田市角田字大坊41,0224-63-2111,37.9769589,140.7823763,Google Maps,,259
042099,宮城県,多賀城市,たがじょうし,985-8531,宮城県多賀城市中央2-1-1,022-368-1141,38.2934244,141.0040847,Google Maps,,260
042111,宮城県,岩沼市,いわぬまし,989-2480,宮城県岩沼市桜1-6-20,0223-22-1111,38.1042815,140.8697119,Google Maps,,261
042129,宮城県,登米市,とめし,987-0511,宮城県登米市迫町佐沼字中江2-6-1,0220-22-2111,38.6918631,141.1877268,Google Maps,,262
042137,宮城県,栗原市,くりはらし,987-2293,宮城県栗原市築館薬師1-7-1,0228-22-1122,38.7304075,141.0202839,Google Maps,,263
042145,宮城県,東松島市,ひがしまつしまし,981-0503,宮城県東松島市矢本字上河戸36-1,0225-82-1111,38.4261574,141.2102376,Google Maps,,264
042153,宮城県,大崎市,おおさきし,989-6188,宮城県大崎市古川七日町1-1,0229-23-2111,38.5771493,140.9559899,Google Maps,,265
042161,宮城県,富谷市,とみやし,981-3392,宮城県富谷市富谷坂松田30,022-358-3111,38.3999043,140.8953202,Google Maps,,266
043010,宮城県,蔵王町,ざおうまち,989-0892,宮城県刈田郡蔵王町大字円田字西浦北10,0224-33-2211,38.0981314,140.6586958,Google Maps,,267
043028,宮城県,七ケ宿町,しちかしゅくまち,989-0592,宮城県刈田郡七ケ宿町字関126,0224-37-2111,37.9930482,140.4417216,Google Maps,,268
043214,宮城県,大河原町,おおがわらまち,989-1295,宮城県柴田郡大河原町字新南19,0224-53-2111,38.0493482,140.7307967,Google Maps,,269
043222,宮城県,村田町,むらたまち,989-1392,宮城県柴田郡村田町大字村田字迫6,0224-83-2111,38.1179652,140.7224032,Google Maps,,270
043231,宮城県,柴田町,しばたまち,989-1692,宮城県柴田郡柴田町船岡中央2-3-45,0224-55-2111,38.0565331,140.7659184,Google Maps,,271
043249,宮城県,川崎町,かわさきまち,989-1592,宮城県柴田郡川崎町大字前川字裏丁175-1,0224-84-2111,38.1772411,140.6428597,Google Maps,,272
043419,宮城県,丸森町,まるもりまち,981-2192,宮城県伊具郡丸森町字鳥屋120,0224-72-2111,37.9117098,140.7669419,Google Maps,,273
043613,宮城県,亘理町,わたりちょう,989-2393,宮城県亘理郡亘理町字悠里1,0223-34-1111,38.0442056,140.8679241,Google Maps,,274
043621,宮城県,山元町,やまもとちょう,989-2292,宮城県亘理郡山元町浅生原字作田山32,0223-37-1111,37.9627544,140.8771914,Google Maps,,275
044016,宮城県,松島町,まつしままち,981-0215,宮城県宮城郡松島町高城字帰命院下一19-1,022-354-5701,38.3801782,141.0672865,Google Maps,,276
044041,宮城県,七ヶ浜町,しちがはままち,985-8577,宮城県宮城郡七ヶ浜町東宮浜字丑谷辺5-1,022-357-2111,38.3047497,141.0586299,Google Maps,,277
044067,宮城県,利府町,りふちょう,981-0112,宮城県宮城郡利府町利府字新並松4,022-767-2111,38.3302984,140.9759298,Google Maps,,278
044211,宮城県,大和町,たいわちょう,981-3680,宮城県黒川郡大和町吉岡まほろば1-1-1,022-345-1111,38.4374727,140.8863505,Google Maps,,279
044229,宮城県,大郷町,おおさとちょう,981-3592,宮城県黒川郡大郷町粕川字西長崎5-8,022-359-3111,38.4243395,141.0044392,Google Maps,,280
044245,宮城県,大衡村,おおひらむら,981-3692,宮城県黒川郡大衡村大衡字平林62,022-345-5111,38.4665476,140.8804866,Google Maps,,281
044440,宮城県,色麻町,しかまちょう,981-4122,宮城県加美郡色麻町四竃字北谷地41,0229-65-2111,38.5487881,140.8499189,Google Maps,,282
044458,宮城県,加美町,かみまち,981-4292,宮城県加美郡加美町字西田3-5,0229-63-3111,38.5717712,140.8547689,Google Maps,,283
045012,宮城県,涌谷町,わくやちょう,987-0192,宮城県遠田郡涌谷町字新町裏153-2,0229-43-2111,38.5397004,141.1282093,Google Maps,,284
045055,宮城県,美里町,みさとまち,987-8602,宮城県遠田郡美里町北浦字駒米13,0229-33-2111,38.5446542,141.0562367,Google Maps,,285
045811,宮城県,女川町,おながわちょう,986-2265,宮城県牡鹿郡女川町女川1-1-1,0225-54-3131,38.4454347,141.4431535,Google Maps,,286
046060,宮城県,南三陸町,みなみさんりくちょう,986-0725,宮城県本吉郡南三陸町志津川字沼田101,0226-46-2600,38.6806337,141.46254,Google Maps,,287
052019,秋田県,秋田市,あきたし,010-8560,秋田県秋田市山王1-1-1,018-863-2222,39.7201459,140.1017848,Google Maps,,288
052027,秋田県,能代市,のしろし,016-8501,秋田県能代市上町1-3,0185-52-2111,40.1999758,140.0354927,Google Maps,,289
052035,秋田県,横手市,よこてし,013-8601,秋田県横手市中央町8-2,0182-35-2111,39.3137913,140.5666735,Google Maps,,290
052043,秋田県,大館市,おおだてし,017-8555,秋田県大館市字中城20,0186-49-3111,40.2714125,140.564144,Google Maps,,291
052060,秋田県,男鹿市,おがし,010-0595,秋田県男鹿市船川港船川字泉台66-1,0185-23-2111,39.886714,139.8475198,Google Maps,,292
052078,秋田県,湯沢市,ゆざわし,012-8501,秋田県湯沢市佐竹町1-1,0183-73-2111,39.1643019,140.4957291,Google Maps,,293
052094,秋田県,鹿角市,かづのし,018-5292,秋田県鹿角市花輪字荒田4-1,0186-30-0203,40.2149213,140.787598,Google Maps,,294
052108,秋田県,由利本荘市,ゆりほんじょうし,015-8501,秋田県由利本荘市尾崎17,0184-24-3321,39.3862039,140.0492253,Google Maps,,295
052116,秋田県,潟上市,かたがみし,010-0201,秋田県潟上市天王字棒沼台226-1,018-853-5301,39.8572388,140.0130215,Google Maps,,296
